"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] BookTitleComparatorJaccard record1Value","[0] BookTitleComparatorJaccard record2Value","[0] BookTitleComparatorJaccard record1PreprocessedValue","[0] BookTitleComparatorJaccard record2PreprocessedValue","[0] BookTitleComparatorJaccard similarity","[0] BookTitleComparatorJaccard postproccesedSimilarity","[1] BookAuthorComparatorLevenshtein record1Value","[1] BookAuthorComparatorLevenshtein record2Value","[1] BookAuthorComparatorLevenshtein record1PreprocessedValue","[1] BookAuthorComparatorLevenshtein record2PreprocessedValue","[1] BookAuthorComparatorLevenshtein similarity","[1] BookAuthorComparatorLevenshtein postproccesedSimilarity"
"LinearCombinationMatchingRule","C93","B39777","0.10666666666666669",,"Be(com)ing Nigerian","Poems of Alfred, Lord Tennyson","being nigerian","poems of alfred, lord tennyson","0.0","0.0","Elnathan_John","Alfred Tennyson, Virgil Burnett (Illustrator), Ruth Greiner Rausen (Introduction / Editor)","elnathan john","alfred tennyson, virgil burnett , ruth greiner rausen ","0.2666666666666667","0.2666666666666667"
"LinearCombinationMatchingRule","C93","B13144","0.08421052631578947",,"Be(com)ing Nigerian","The Birth of Tragedy / The Case of Wagner","being nigerian","the birth of tragedy / the case of wagner","0.0","0.0","Elnathan_John","Friedrich Nietzsche, Walter Kaufmann (Translator)","elnathan john","friedrich nietzsche, walter kaufmann ","0.21052631578947367","0.21052631578947367"
"LinearCombinationMatchingRule","C93","B41606","0.06666666666666665",,"Be(com)ing Nigerian","Sweet Bird of Youth","being nigerian","sweet bird of youth","0.0","0.0","Elnathan_John","Tennessee Williams","elnathan john","tennessee williams","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","C94","B37629","0.03076923076923075",,"Be(com)ing Nigerian","Strangely Enough","being nigerian","strangely enough","0.0","0.0","Elnathan_John","C.B. Colby, David Lockhart (Illustrator)","elnathan john","c.b. colby, david lockhart ","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","C2369","B23645","0.03333333333333335",,"Evernight (series)","A Vision","evernight ","a vision","0.0","0.0","Claudia_Gray","W.B. Yeats","claudia gray","w.b. yeats","0.08333333333333337","0.08333333333333337"
"LinearCombinationMatchingRule","C2369","B33459","0.06666666666666665",,"Evernight (series)","The Green Child","evernight ","the green child","0.0","0.0","Claudia_Gray","Herbert Read","claudia gray","herbert read","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","C94","B24303","0.06666666666666665",,"Be(com)ing Nigerian","I Would Rather Stay Poor","being nigerian","i would rather stay poor","0.0","0.0","Elnathan_John","James Hadley Chase","elnathan john","james hadley chase","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","C94","B25633","0.07058823529411766",,"Be(com)ing Nigerian","The Mark on the Door","being nigerian","the mark on the door","0.0","0.0","Elnathan_John","Franklin W. Dixon","elnathan john","franklin w. dixon","0.17647058823529416","0.17647058823529416"
"LinearCombinationMatchingRule","C2369","B31034","0.0761904761904762",,"Evernight (series)","Tusculan Disputations","evernight ","tusculan disputations","0.0","0.0","Claudia_Gray","Marcus Tullius Cicero","claudia gray","marcus tullius cicero","0.19047619047619047","0.19047619047619047"
"LinearCombinationMatchingRule","C94","B13670","0.11428571428571428",,"Be(com)ing Nigerian","The Revolt of the Angels","being nigerian","the revolt of the angels","0.0","0.0","Elnathan_John","Anatole France, Wilfrid Jackson (Translator)","elnathan john","anatole france, wilfrid jackson ","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","C94","B38945","0.05714285714285716",,"Be(com)ing Nigerian","A Coney Island of the Mind: Poems","being nigerian","a coney island of the mind: poems","0.0","0.0","Elnathan_John","Lawrence Ferlinghetti","elnathan john","lawrence ferlinghetti","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","C93","B41612","0.06153846153846154",,"Be(com)ing Nigerian","Down Down the Mountain","being nigerian","down down the mountain","0.0","0.0","Elnathan_John","Ellis Credle","elnathan john","ellis credle","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C2369","B22323","0.03333333333333335",,"Evernight (series)","By Searching: My Journey Through Doubt Into Faith","evernight ","by searching: my journey through doubt into faith","0.0","0.0","Claudia_Gray","Isobel Kuhn","claudia gray","isobel kuhn","0.08333333333333337","0.08333333333333337"
"LinearCombinationMatchingRule","C2369","B14941","0.03333333333333335",,"Evernight (series)","In His Own Write","evernight ","in his own write","0.0","0.0","Claudia_Gray","John Lennon, Yoko Ono (Introduction)","claudia gray","john lennon, yoko ono ","0.08333333333333337","0.08333333333333337"
"LinearCombinationMatchingRule","C94","B01696","0.06153846153846154",,"Be(com)ing Nigerian","A Hero of Our Time","being nigerian","a hero of our time","0.0","0.0","Elnathan_John","Mikhail Lermontov, Paul Foote (Translator, Introduction)","elnathan john","mikhail lermontov, paul foote ","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C93","B03570","0.04444444444444447",,"Be(com)ing Nigerian","Mahabharata","being nigerian","mahabharata","0.0","0.0","Elnathan_John","C. Rajagopalachari (Translator)","elnathan john","c. rajagopalachari ","0.11111111111111116","0.11111111111111116"
"LinearCombinationMatchingRule","C94","B03870","0.14285714285714285",,"Be(com)ing Nigerian","Dream of the Red Chamber","being nigerian","dream of the red chamber","0.0","0.0","Elnathan_John","Cao Xueqin, Chi-chen Wang (Translator), Mark Van Doren (Preface)","elnathan john","cao xueqin, chi-chen wang , mark van doren ","0.3571428571428571","0.3571428571428571"
"LinearCombinationMatchingRule","C94","B26518","0.06153846153846154",,"Be(com)ing Nigerian","Modern Man in Search of a Soul","being nigerian","modern man in search of a soul","0.0","0.0","Elnathan_John","C.G. Jung","elnathan john","c.g. jung","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C94","B27608","0.06153846153846154",,"Be(com)ing Nigerian","The Green Years","being nigerian","the green years","0.0","0.0","Elnathan_John","A.J. Cronin","elnathan john","a.j. cronin","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C2369","B33429","0.02352941176470589",,"Evernight (series)","Max Danger: The Adventures of an Expat in Tokyo","evernight ","max danger: the adventures of an expat in tokyo","0.0","0.0","Claudia_Gray","Robert J. Collins","claudia gray","robert j. collins","0.05882352941176472","0.05882352941176472"
"LinearCombinationMatchingRule","C2369","B33425","0.07999999999999999",,"Evernight (series)","Indian Two Feet and His Horse","evernight ","indian two feet and his horse","0.0","0.0","Claudia_Gray","Margaret Friskey, Katherine Evans (Illustrator)","claudia gray","margaret friskey, katherine evans ","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","C2369","B18273","0.1176470588235294",,"Evernight (series)","J'ai quinze ans et je ne veux pas mourir","evernight ","j'ai quinze ans et je ne veux pas mourir","0.0","0.0","Claudia_Gray","Christine Arnothy","claudia gray","christine arnothy","0.2941176470588235","0.2941176470588235"
"LinearCombinationMatchingRule","C94","B13444","0.0923076923076923",,"Be(com)ing Nigerian","Armageddon: A Novel of Berlin","being nigerian","armageddon: a novel of berlin","0.0","0.0","Elnathan_John","Leon Uris","elnathan john","leon uris","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","C93","B38421","0.0923076923076923",,"Be(com)ing Nigerian","Nightbirds on Nantucket","being nigerian","nightbirds on nantucket","0.0","0.0","Elnathan_John","Joan Aiken, Robin Jacques (Illustrator)","elnathan john","joan aiken, robin jacques ","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","C93","B14494","0.0923076923076923",,"Be(com)ing Nigerian","Man and His Symbols","being nigerian","man and his symbols","0.0","0.0","Elnathan_John","C.G. Jung, Joseph L. Henderson, Aniela Jaffé, Jolande Jacobi, John Freeman (Introduction), Marie-Louise von Franz","elnathan john","c.g. jung, joseph l. henderson, aniela jaffé, jolande jacobi, john freeman , marie-louise von franz","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","C2371","B08517","0.08421052631578947",,"Evernight (series)","The Little House","evernight ","the little house","0.0","0.0","Claudia_Gray","Virginia Lee Burton","claudia gray","virginia lee burton","0.21052631578947367","0.21052631578947367"
"LinearCombinationMatchingRule","C2369","B24716","0.07058823529411766",,"Evernight (series)","The Secret Warning","evernight ","the secret warning","0.0","0.0","Claudia_Gray","Franklin W. Dixon","claudia gray","franklin w. dixon","0.17647058823529416","0.17647058823529416"
"LinearCombinationMatchingRule","C93","B36239","0.06153846153846154",,"Be(com)ing Nigerian","Theologus Autodidactus","being nigerian","theologus autodidactus","0.0","0.0","Elnathan_John","ابن النفيس, Ibn Al-Nafis","elnathan john","ابن النفيس, ibn al-nafis","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C94","B12104","0.0",,"Be(com)ing Nigerian","The Shadow Over Innsmouth","being nigerian","the shadow over innsmouth","0.0","0.0","Elnathan_John","H.P. Lovecraft","elnathan john","h.p. lovecraft","0.0","0.0"
"LinearCombinationMatchingRule","C2369","B41053","0.03333333333333335",,"Evernight (series)","The Living Bible","evernight ","the living bible","0.0","0.0","Claudia_Gray","Anonymous","claudia gray","anonymous","0.08333333333333337","0.08333333333333337"
"LinearCombinationMatchingRule","C2371","B16136","0.06666666666666665",,"Evernight (series)","Bang the Drum Slowly","evernight ","bang the drum slowly","0.0","0.0","Claudia_Gray","Mark Harris","claudia gray","mark harris","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","C2371","B40045","0.07272727272727271",,"Evernight (series)","The Forgotten Daughter","evernight ","the forgotten daughter","0.0","0.0","Claudia_Gray","Caroline Dale Snedeker, Dorothy P. Lathrop (Illustrator)","claudia gray","caroline dale snedeker, dorothy p. lathrop ","0.18181818181818177","0.18181818181818177"
"LinearCombinationMatchingRule","C93","B37580","0.06153846153846154",,"Be(com)ing Nigerian","The Phantom of Pine Hill","being nigerian","the phantom of pine hill","0.0","0.0","Elnathan_John","Carolyn Keene","elnathan john","carolyn keene","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C2371","B16134","0.03333333333333335",,"Evernight (series)","The Rosicrucian cosmo-conception: or, Mystic Christianity; an elementary treatise upon man's past evolution, present constitution and future development","evernight ","the rosicrucian cosmo-conception: or, mystic christianity; an elementary treatise upon man's past evolution, present constitution and future development","0.0","0.0","Claudia_Gray","Max Heindel","claudia gray","max heindel","0.08333333333333337","0.08333333333333337"
"LinearCombinationMatchingRule","C94","B04733","0.08421052631578947",,"Be(com)ing Nigerian","Mike Mulligan and His Steam Shovel","being nigerian","mike mulligan and his steam shovel","0.0","0.0","Elnathan_John","Virginia Lee Burton","elnathan john","virginia lee burton","0.21052631578947367","0.21052631578947367"
"LinearCombinationMatchingRule","C2369","B10331","0.03333333333333335",,"Evernight (series)","The Etruscan","evernight ","the etruscan","0.0","0.0","Claudia_Gray","Mika Waltari, Lily Leino (translator)","claudia gray","mika waltari, lily leino ","0.08333333333333337","0.08333333333333337"
"LinearCombinationMatchingRule","C94","B33284","0.042105263157894736",,"Be(com)ing Nigerian","The Savage Mind","being nigerian","the savage mind","0.0","0.0","Elnathan_John","Claude Lévi-Strauss","elnathan john","claude lévi-strauss","0.10526315789473684","0.10526315789473684"
"LinearCombinationMatchingRule","C2369","B19371","0.02352941176470589",,"Evernight (series)","Mormon Doctrine","evernight ","mormon doctrine","0.0","0.0","Claudia_Gray","Bruce R. McConkie","claudia gray","bruce r. mcconkie","0.05882352941176472","0.05882352941176472"
"LinearCombinationMatchingRule","C2369","B01867","0.0923076923076923",,"Evernight (series)","The Black Stallion","evernight ","the black stallion","0.0","0.0","Claudia_Gray","Walter Farley, Keith Ward (Illustrator)","claudia gray","walter farley, keith ward ","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","C93","B14241","0.06153846153846154",,"Be(com)ing Nigerian","The Sign of the Twisted Candles","being nigerian","the sign of the twisted candles","0.0","0.0","Elnathan_John","Carolyn Keene, Walter Karig (Ghostwriter)","elnathan john","carolyn keene, walter karig ","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C93","B38667","0.0923076923076923",,"Be(com)ing Nigerian","Black Hearts in Battersea","being nigerian","black hearts in battersea","0.0","0.0","Elnathan_John","Joan Aiken, Robin Jacques (Illustrator)","elnathan john","joan aiken, robin jacques ","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","C94","B15624","0.02857142857142856",,"Be(com)ing Nigerian","O Mandarim","being nigerian","o mandarim","0.0","0.0","Elnathan_John","Eça de Queirós","elnathan john","eça de queirós","0.0714285714285714","0.0714285714285714"
"LinearCombinationMatchingRule","C93","B05533","0.09411764705882356",,"Be(com)ing Nigerian","The Violent Bear It Away","being nigerian","the violent bear it away","0.0","0.0","Elnathan_John","Flannery O'Connor","elnathan john","flannery o'connor","0.23529411764705888","0.23529411764705888"
"LinearCombinationMatchingRule","C93","B26451","0.07058823529411766",,"Be(com)ing Nigerian","The Sinister Sign Post","being nigerian","the sinister sign post","0.0","0.0","Elnathan_John","Franklin W. Dixon","elnathan john","franklin w. dixon","0.17647058823529416","0.17647058823529416"
"LinearCombinationMatchingRule","C2369","B22542","0.06666666666666665",,"Evernight (series)","The Rest of the Robots","evernight ","the rest of the robots","0.0","0.0","Claudia_Gray","Isaac Asimov","claudia gray","isaac asimov","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","C2371","B35942","0.06666666666666665",,"Evernight (series)","Angelique and the King","evernight ","angelique and the king","0.0","0.0","Claudia_Gray","Anne Golon, Serge Golon","claudia gray","anne golon, serge golon","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","C93","B26698","0.05714285714285716",,"Be(com)ing Nigerian","The Awakening Land: The Trees, The Fields, & The Town","being nigerian","the awakening land: the trees, the fields, & the town","0.0","0.0","Elnathan_John","Conrad Richter","elnathan john","conrad richter","0.1428571428571429","0.1428571428571429"
"LinearCombinationMatchingRule","C94","B01470","0.06000000000000001",,"Be(com)ing Nigerian","These Happy Golden Years","being nigerian","these happy golden years","0.0","0.0","Elnathan_John","Laura Ingalls Wilder, Garth Williams (Illustrator)","elnathan john","laura ingalls wilder, garth williams ","0.15000000000000002","0.15000000000000002"
"LinearCombinationMatchingRule","C2369","B37609","0.08571428571428573",,"Evernight (series)","The Turf-Cutter's Donkey","evernight ","the turf-cutter's donkey","0.0","0.0","Claudia_Gray","Patricia Lynch","claudia gray","patricia lynch","0.2142857142857143","0.2142857142857143"
"LinearCombinationMatchingRule","C2369","B34335","0.0",,"Evernight (series)","Life Studies","evernight ","life studies","0.0","0.0","Claudia_Gray","Robert Lowell","claudia gray","robert lowell","0.0","0.0"
"LinearCombinationMatchingRule","C93","B32935","0.09411764705882356",,"Be(com)ing Nigerian","Winnie-the-Pooh in Scots","being nigerian","winnie-the-pooh in scots","0.0","0.0","Elnathan_John","A.A. Milne, James Robertson (Goodreads Author) (Translator), Ernest H. Shepard (Illustrator)","elnathan john","a.a. milne, james robertson  , ernest h. shepard ","0.23529411764705888","0.23529411764705888"
"LinearCombinationMatchingRule","C94","B39610","0.03076923076923075",,"Be(com)ing Nigerian","The Ripening Seed","being nigerian","the ripening seed","0.0","0.0","Elnathan_John","Colette","elnathan john","colette","0.07692307692307687","0.07692307692307687"
